Year,State_name,Phenophase,Total Observations,Observation_Change,Total_Observations_All_Years,Average_Yearly_Change
2021.0,Gujarat,Fruits_ripe,1,0.0,154,23.8
2022.0,Gujarat,Fruits_ripe,16,15.0,154,23.8
2023.0,Gujarat,Fruits_ripe,124,108.0,154,23.8
2017.0,Gujarat,Fruits_unripe,4,,150,24.0
2018.0,Gujarat,Fruits_unripe,6,2.0,150,24.0
2020.0,Gujarat,Fruits_unripe,1,-5.0,150,24.0
2021.0,Gujarat,Fruits_unripe,1,0.0,150,24.0
2022.0,Gujarat,Fruits_unripe,14,13.0,150,24.0
2023.0,Gujarat,Fruits_unripe,124,110.0,150,24.0
2017.0,Gujarat,Leaves_fresh,4,,170,24.0
2018.0,Gujarat,Leaves_fresh,22,18.0,170,24.0
2020.0,Gujarat,Leaves_fresh,1,-21.0,170,24.0
2021.0,Gujarat,Leaves_fresh,1,0.0,170,24.0
2022.0,Gujarat,Leaves_fresh,18,17.0,170,24.0
2023.0,Gujarat,Leaves_fresh,124,106.0,170,24.0
2017.0,Gujarat,Leaves_mature,6,,173,23.8
2018.0,Gujarat,Leaves_mature,22,16.0,173,23.8
2020.0,Gujarat,Leaves_mature,1,-21.0,173,23.8
2021.0,Gujarat,Leaves_mature,1,0.0,173,23.8
2022.0,Gujarat,Leaves_mature,18,17.0,173,23.8
2023.0,Gujarat,Leaves_mature,125,107.0,173,23.8
2017.0,Gujarat,Leaves_old,0,,161,25.0
2018.0,Gujarat,Leaves_old,21,21.0,161,25.0
2020.0,Gujarat,Leaves_old,1,-20.0,161,25.0
2021.0,Gujarat,Leaves_old,1,0.0,161,25.0
2022.0,Gujarat,Leaves_old,13,12.0,161,25.0
2023.0,Gujarat,Leaves_old,125,112.0,161,25.0
2018.0,Chhattisgarh,Flowers_Female,0,,26,3.8
2019.0,Chhattisgarh,Flowers_Female,0,0.0,26,3.8
2020.0,Chhattisgarh,Flowers_Female,3,3.0,26,3.8
2021.0,Chhattisgarh,Flowers_Female,4,1.0,26,3.8
2022.0,Chhattisgarh,Flowers_Female,0,-4.0,26,3.8
2023.0,Chhattisgarh,Flowers_Female,19,19.0,26,3.8
2018.0,Chhattisgarh,Flowers_bud,19,,65,3.2
2019.0,Chhattisgarh,Flowers_bud,4,-15.0,65,3.2
2020.0,Chhattisgarh,Flowers_bud,3,-1.0,65,3.2
2021.0,Chhattisgarh,Flowers_bud,4,1.0,65,3.2
2022.0,Chhattisgarh,Flowers_bud,0,-4.0,65,3.2
2023.0,Chhattisgarh,Flowers_bud,35,35.0,65,3.2
2018.0,Chhattisgarh,Flowers_male,0,,27,4.0
2019.0,Chhattisgarh,Flowers_male,0,0.0,27,4.0
2020.0,Chhattisgarh,Flowers_male,3,3.0,27,4.0
2021.0,Chhattisgarh,Flowers_male,4,1.0,27,4.0
2022.0,Chhattisgarh,Flowers_male,0,-4.0,27,4.0
2023.0,Chhattisgarh,Flowers_male,20,20.0,27,4.0
2018.0,Chhattisgarh,Flowers_open,19,,55,1.6
2019.0,Chhattisgarh,Flowers_open,4,-15.0,55,1.6
2020.0,Chhattisgarh,Flowers_open,2,-2.0,55,1.6
2021.0,Chhattisgarh,Flowers_open,3,1.0,55,1.6
2022.0,Chhattisgarh,Flowers_open,0,-3.0,55,1.6
2023.0,Chhattisgarh,Flowers_open,27,27.0,55,1.6
2018.0,Chhattisgarh,Fruits_open,4,,28,3.0
2019.0,Chhattisgarh,Fruits_open,0,-4.0,28,3.0
2020.0,Chhattisgarh,Fruits_open,2,2.0,28,3.0
2021.0,Chhattisgarh,Fruits_open,3,1.0,28,3.0
2022.0,Chhattisgarh,Fruits_open,0,-3.0,28,3.0
2023.0,Chhattisgarh,Fruits_open,19,19.0,28,3.0
2018.0,Chhattisgarh,Fruits_ripe,22,,69,2.6
2019.0,Chhattisgarh,Fruits_ripe,4,-18.0,69,2.6
2020.0,Chhattisgarh,Fruits_ripe,3,-1.0,69,2.6
2021.0,Chhattisgarh,Fruits_ripe,4,1.0,69,2.6
2022.0,Chhattisgarh,Fruits_ripe,1,-3.0,69,2.6
2023.0,Chhattisgarh,Fruits_ripe,35,34.0,69,2.6
2018.0,Chhattisgarh,Fruits_unripe,18,,67,3.8
2019.0,Chhattisgarh,Fruits_unripe,4,-14.0,67,3.8
2020.0,Chhattisgarh,Fruits_unripe,3,-1.0,67,3.8
2021.0,Chhattisgarh,Fruits_unripe,4,1.0,67,3.8
2022.0,Chhattisgarh,Fruits_unripe,1,-3.0,67,3.8
2023.0,Chhattisgarh,Fruits_unripe,37,36.0,67,3.8
2018.0,Chhattisgarh,Leaves_fresh,23,,73,2.8
2019.0,Chhattisgarh,Leaves_fresh,5,-18.0,73,2.8
2020.0,Chhattisgarh,Leaves_fresh,3,-2.0,73,2.8
2021.0,Chhattisgarh,Leaves_fresh,4,1.0,73,2.8
2022.0,Chhattisgarh,Leaves_fresh,1,-3.0,73,2.8
2023.0,Chhattisgarh,Leaves_fresh,37,36.0,73,2.8
2018.0,Chhattisgarh,Leaves_mature,24,,76,3.0
2019.0,Chhattisgarh,Leaves_mature,5,-19.0,76,3.0
2020.0,Chhattisgarh,Leaves_mature,3,-2.0,76,3.0
2021.0,Chhattisgarh,Leaves_mature,4,1.0,76,3.0
2022.0,Chhattisgarh,Leaves_mature,1,-3.0,76,3.0
2023.0,Chhattisgarh,Leaves_mature,39,38.0,76,3.0
2018.0,Chhattisgarh,Leaves_old,21,,73,3.6
2019.0,Chhattisgarh,Leaves_old,5,-16.0,73,3.6
2020.0,Chhattisgarh,Leaves_old,3,-2.0,73,3.6
2021.0,Chhattisgarh,Leaves_old,4,1.0,73,3.6
2022.0,Chhattisgarh,Leaves_old,1,-3.0,73,3.6
2023.0,Chhattisgarh,Leaves_old,39,38.0,73,3.6
2018.0,Dadra and Nagar Haveli,Flowers_Female,0,,0,
2018.0,Dadra and Nagar Haveli,Flowers_bud,1,,1,
2018.0,Dadra and Nagar Haveli,Flowers_male,0,,0,
2018.0,Dadra and Nagar Haveli,Flowers_open,1,,1,
2018.0,Dadra and Nagar Haveli,Fruits_open,0,,0,
2018.0,Dadra and Nagar Haveli,Fruits_ripe,0,,0,
2018.0,Dadra and Nagar Haveli,Fruits_unripe,0,,0,
2018.0,Dadra and Nagar Haveli,Leaves_fresh,1,,1,
2018.0,Dadra and Nagar Haveli,Leaves_mature,1,,1,
2018.0,Dadra and Nagar Haveli,Leaves_old,1,,1,
2018.0,Goa,Flowers_Female,23,,309,39.4
2019.0,Goa,Flowers_Female,44,21.0,309,39.4
2020.0,Goa,Flowers_Female,4,-40.0,309,39.4
2021.0,Goa,Flowers_Female,9,5.0,309,39.4
2022.0,Goa,Flowers_Female,9,0.0,309,39.4
2023.0,Goa,Flowers_Female,220,211.0,309,39.4
2018.0,Goa,Flowers_bud,235,,1404,16.6
2019.0,Goa,Flowers_bud,810,575.0,1404,16.6
2020.0,Goa,Flowers_bud,7,-803.0,1404,16.6
2021.0,Goa,Flowers_bud,20,13.0,1404,16.6
2022.0,Goa,Flowers_bud,14,-6.0,1404,16.6
2023.0,Goa,Flowers_bud,318,304.0,1404,16.6
2018.0,Goa,Flowers_male,21,,307,39.8
2019.0,Goa,Flowers_male,44,23.0,307,39.8
2020.0,Goa,Flowers_male,4,-40.0,307,39.8
2021.0,Goa,Flowers_male,9,5.0,307,39.8
2022.0,Goa,Flowers_male,9,0.0,307,39.8
2023.0,Goa,Flowers_male,220,211.0,307,39.8
2018.0,Goa,Flowers_open,225,,1350,18.4
2019.0,Goa,Flowers_open,767,542.0,1350,18.4
2020.0,Goa,Flowers_open,7,-760.0,1350,18.4
2021.0,Goa,Flowers_open,20,13.0,1350,18.4
2022.0,Goa,Flowers_open,14,-6.0,1350,18.4
2023.0,Goa,Flowers_open,317,303.0,1350,18.4
2018.0,Goa,Fruits_open,11,,306,43.8
2019.0,Goa,Fruits_open,45,34.0,306,43.8
2020.0,Goa,Fruits_open,2,-43.0,306,43.8
2021.0,Goa,Fruits_open,9,7.0,306,43.8
2022.0,Goa,Fruits_open,9,0.0,306,43.8
2023.0,Goa,Fruits_open,230,221.0,306,43.8
2018.0,Goa,Fruits_ripe,249,,1457,14.6
2019.0,Goa,Fruits_ripe,846,597.0,1457,14.6
2020.0,Goa,Fruits_ripe,7,-839.0,1457,14.6
2021.0,Goa,Fruits_ripe,19,12.0,1457,14.6
2022.0,Goa,Fruits_ripe,14,-5.0,1457,14.6
2023.0,Goa,Fruits_ripe,322,308.0,1457,14.6
2018.0,Goa,Fruits_unripe,245,,1454,15.2
2019.0,Goa,Fruits_unripe,848,603.0,1454,15.2
2020.0,Goa,Fruits_unripe,7,-841.0,1454,15.2
2021.0,Goa,Fruits_unripe,19,12.0,1454,15.2
2022.0,Goa,Fruits_unripe,14,-5.0,1454,15.2
2023.0,Goa,Fruits_unripe,321,307.0,1454,15.2
2018.0,Goa,Leaves_fresh,257,,1485,13.2
2019.0,Goa,Leaves_fresh,866,609.0,1485,13.2
2020.0,Goa,Leaves_fresh,7,-859.0,1485,13.2
2021.0,Goa,Leaves_fresh,20,13.0,1485,13.2
2022.0,Goa,Leaves_fresh,12,-8.0,1485,13.2
2023.0,Goa,Leaves_fresh,323,311.0,1485,13.2
2018.0,Goa,Leaves_mature,258,,1485,13.0
2019.0,Goa,Leaves_mature,864,606.0,1485,13.0
2020.0,Goa,Leaves_mature,7,-857.0,1485,13.0
2021.0,Goa,Leaves_mature,20,13.0,1485,13.0
2022.0,Goa,Leaves_mature,13,-7.0,1485,13.0
2023.0,Goa,Leaves_mature,323,310.0,1485,13.0
2018.0,Goa,Leaves_old,255,,1341,13.4
2019.0,Goa,Leaves_old,724,469.0,1341,13.4
2020.0,Goa,Leaves_old,7,-717.0,1341,13.4
2021.0,Goa,Leaves_old,19,12.0,1341,13.4
2022.0,Goa,Leaves_old,14,-5.0,1341,13.4
2023.0,Goa,Leaves_old,322,308.0,1341,13.4
2018.0,Jammu and Kashmir,Flowers_Female,0,,0,
2018.0,Jammu and Kashmir,Flowers_bud,1,,1,
2018.0,Jammu and Kashmir,Flowers_male,0,,0,
2018.0,Jammu and Kashmir,Flowers_open,1,,1,
2018.0,Jammu and Kashmir,Fruits_open,0,,0,
2018.0,Jammu and Kashmir,Fruits_ripe,0,,0,
2018.0,Jammu and Kashmir,Fruits_unripe,0,,0,
2018.0,Jammu and Kashmir,Leaves_fresh,1,,1,
2018.0,Jammu and Kashmir,Leaves_mature,1,,1,
2018.0,Jammu and Kashmir,Leaves_old,1,,1,
2018.0,Jharkhand,Flowers_Female,0,,7,0.6
2019.0,Jharkhand,Flowers_Female,0,0.0,7,0.6
2020.0,Jharkhand,Flowers_Female,0,0.0,7,0.6
2021.0,Jharkhand,Flowers_Female,3,3.0,7,0.6
2022.0,Jharkhand,Flowers_Female,1,-2.0,7,0.6
2023.0,Jharkhand,Flowers_Female,3,2.0,7,0.6
2018.0,Jharkhand,Flowers_bud,4,,23,0.0
2019.0,Jharkhand,Flowers_bud,6,2.0,23,0.0
2020.0,Jharkhand,Flowers_bud,0,-6.0,23,0.0
2021.0,Jharkhand,Flowers_bud,4,4.0,23,0.0
2022.0,Jharkhand,Flowers_bud,5,1.0,23,0.0
2023.0,Jharkhand,Flowers_bud,4,-1.0,23,0.0
2018.0,Jharkhand,Flowers_male,0,,6,0.6
2019.0,Jharkhand,Flowers_male,0,0.0,6,0.6
2020.0,Jharkhand,Flowers_male,0,0.0,6,0.6
2021.0,Jharkhand,Flowers_male,2,2.0,6,0.6
2022.0,Jharkhand,Flowers_male,1,-1.0,6,0.6
2023.0,Jharkhand,Flowers_male,3,2.0,6,0.6
2018.0,Jharkhand,Flowers_open,4,,24,-0.2
2019.0,Jharkhand,Flowers_open,6,2.0,24,-0.2
2020.0,Jharkhand,Flowers_open,1,-5.0,24,-0.2
2021.0,Jharkhand,Flowers_open,4,3.0,24,-0.2
2022.0,Jharkhand,Flowers_open,6,2.0,24,-0.2
2023.0,Jharkhand,Flowers_open,3,-3.0,24,-0.2
2018.0,Jharkhand,Fruits_open,2,,9,0.2
2019.0,Jharkhand,Fruits_open,0,-2.0,9,0.2
2020.0,Jharkhand,Fruits_open,0,0.0,9,0.2
2021.0,Jharkhand,Fruits_open,2,2.0,9,0.2
2022.0,Jharkhand,Fruits_open,2,0.0,9,0.2
2023.0,Jharkhand,Fruits_open,3,1.0,9,0.2
2018.0,Jharkhand,Fruits_ripe,4,,25,0.0
2019.0,Jharkhand,Fruits_ripe,10,6.0,25,0.0
2020.0,Jharkhand,Fruits_ripe,0,-10.0,25,0.0
2021.0,Jharkhand,Fruits_ripe,3,3.0,25,0.0
2022.0,Jharkhand,Fruits_ripe,4,1.0,25,0.0
2023.0,Jharkhand,Fruits_ripe,4,0.0,25,0.0
2018.0,Jharkhand,Fruits_unripe,4,,26,0.0
2019.0,Jharkhand,Fruits_unripe,10,6.0,26,0.0
2020.0,Jharkhand,Fruits_unripe,0,-10.0,26,0.0
2021.0,Jharkhand,Fruits_unripe,4,4.0,26,0.0
2022.0,Jharkhand,Fruits_unripe,4,0.0,26,0.0
2023.0,Jharkhand,Fruits_unripe,4,0.0,26,0.0
2018.0,Jharkhand,Leaves_fresh,5,,31,-0.2
2019.0,Jharkhand,Leaves_fresh,10,5.0,31,-0.2
2020.0,Jharkhand,Leaves_fresh,1,-9.0,31,-0.2
2021.0,Jharkhand,Leaves_fresh,4,3.0,31,-0.2
2022.0,Jharkhand,Leaves_fresh,7,3.0,31,-0.2
2023.0,Jharkhand,Leaves_fresh,4,-3.0,31,-0.2
2018.0,Jharkhand,Leaves_mature,5,,30,-0.2
2019.0,Jharkhand,Leaves_mature,10,5.0,30,-0.2
2020.0,Jharkhand,Leaves_mature,1,-9.0,30,-0.2
2021.0,Jharkhand,Leaves_mature,4,3.0,30,-0.2
2022.0,Jharkhand,Leaves_mature,6,2.0,30,-0.2
2023.0,Jharkhand,Leaves_mature,4,-2.0,30,-0.2
2018.0,Jharkhand,Leaves_old,5,,29,-0.2
2019.0,Jharkhand,Leaves_old,10,5.0,29,-0.2
2020.0,Jharkhand,Leaves_old,1,-9.0,29,-0.2
2021.0,Jharkhand,Leaves_old,4,3.0,29,-0.2
2022.0,Jharkhand,Leaves_old,5,1.0,29,-0.2
2023.0,Jharkhand,Leaves_old,4,-1.0,29,-0.2
2018.0,Manipur,Flowers_Female,0,,0,0.0
2022.0,Manipur,Flowers_Female,0,0.0,0,0.0
2023.0,Manipur,Flowers_Female,0,0.0,0,0.0
2018.0,Manipur,Flowers_bud,7,,12,-3.0
2022.0,Manipur,Flowers_bud,4,-3.0,12,-3.0
2023.0,Manipur,Flowers_bud,1,-3.0,12,-3.0
2018.0,Manipur,Flowers_male,0,,0,0.0
2022.0,Manipur,Flowers_male,0,0.0,0,0.0
2023.0,Manipur,Flowers_male,0,0.0,0,0.0
2018.0,Manipur,Flowers_open,6,,11,-2.5
2022.0,Manipur,Flowers_open,4,-2.0,11,-2.5
2023.0,Manipur,Flowers_open,1,-3.0,11,-2.5
2018.0,Manipur,Fruits_open,0,,0,0.0
2022.0,Manipur,Fruits_open,0,0.0,0,0.0
2023.0,Manipur,Fruits_open,0,0.0,0,0.0
2018.0,Manipur,Fruits_ripe,10,,15,-4.5
2022.0,Manipur,Fruits_ripe,4,-6.0,15,-4.5
2023.0,Manipur,Fruits_ripe,1,-3.0,15,-4.5
2018.0,Manipur,Fruits_unripe,10,,15,-4.5
2022.0,Manipur,Fruits_unripe,4,-6.0,15,-4.5
2023.0,Manipur,Fruits_unripe,1,-3.0,15,-4.5
2018.0,Manipur,Leaves_fresh,10,,17,-4.5
2022.0,Manipur,Leaves_fresh,6,-4.0,17,-4.5
2023.0,Manipur,Leaves_fresh,1,-5.0,17,-4.5
2018.0,Manipur,Leaves_mature,10,,17,-4.5
2022.0,Manipur,Leaves_mature,6,-4.0,17,-4.5
2023.0,Manipur,Leaves_mature,1,-5.0,17,-4.5
2018.0,Manipur,Leaves_old,10,,17,-4.5
2022.0,Manipur,Leaves_old,6,-4.0,17,-4.5
2023.0,Manipur,Leaves_old,1,-5.0,17,-4.5
2018.0,Odisha,Flowers_Female,0,,334,48.8
2019.0,Odisha,Flowers_Female,0,0.0,334,48.8
2020.0,Odisha,Flowers_Female,7,7.0,334,48.8
2021.0,Odisha,Flowers_Female,19,12.0,334,48.8
2022.0,Odisha,Flowers_Female,64,45.0,334,48.8
2023.0,Odisha,Flowers_Female,244,180.0,334,48.8
2018.0,Odisha,Flowers_bud,30,,575,64.2
2019.0,Odisha,Flowers_bud,36,6.0,575,64.2
2020.0,Odisha,Flowers_bud,15,-21.0,575,64.2
2021.0,Odisha,Flowers_bud,31,16.0,575,64.2
2022.0,Odisha,Flowers_bud,112,81.0,575,64.2
2023.0,Odisha,Flowers_bud,351,239.0,575,64.2
2018.0,Odisha,Flowers_male,0,,334,48.8
2019.0,Odisha,Flowers_male,0,0.0,334,48.8
2020.0,Odisha,Flowers_male,7,7.0,334,48.8
2021.0,Odisha,Flowers_male,19,12.0,334,48.8
2022.0,Odisha,Flowers_male,64,45.0,334,48.8
2023.0,Odisha,Flowers_male,244,180.0,334,48.8
2018.0,Odisha,Flowers_open,30,,559,61.6
2019.0,Odisha,Flowers_open,36,6.0,559,61.6
2020.0,Odisha,Flowers_open,15,-21.0,559,61.6
2021.0,Odisha,Flowers_open,31,16.0,559,61.6
2022.0,Odisha,Flowers_open,109,78.0,559,61.6
2023.0,Odisha,Flowers_open,338,229.0,559,61.6
2018.0,Odisha,Fruits_open,0,,385,50.4
2019.0,Odisha,Fruits_open,17,17.0,385,50.4
2020.0,Odisha,Fruits_open,11,-6.0,385,50.4
2021.0,Odisha,Fruits_open,27,16.0,385,50.4
2022.0,Odisha,Fruits_open,78,51.0,385,50.4
2023.0,Odisha,Fruits_open,252,174.0,385,50.4
2018.0,Odisha,Fruits_ripe,30,,577,64.6
2019.0,Odisha,Fruits_ripe,36,6.0,577,64.6
2020.0,Odisha,Fruits_ripe,15,-21.0,577,64.6
2021.0,Odisha,Fruits_ripe,31,16.0,577,64.6
2022.0,Odisha,Fruits_ripe,112,81.0,577,64.6
2023.0,Odisha,Fruits_ripe,353,241.0,577,64.6
2018.0,Odisha,Fruits_unripe,30,,575,64.6
2019.0,Odisha,Fruits_unripe,34,4.0,575,64.6
2020.0,Odisha,Fruits_unripe,15,-19.0,575,64.6
2021.0,Odisha,Fruits_unripe,31,16.0,575,64.6
2022.0,Odisha,Fruits_unripe,112,81.0,575,64.6
2023.0,Odisha,Fruits_unripe,353,241.0,575,64.6
2018.0,Odisha,Leaves_fresh,29,,578,65.0
2019.0,Odisha,Leaves_fresh,36,7.0,578,65.0
2020.0,Odisha,Leaves_fresh,15,-21.0,578,65.0
2021.0,Odisha,Leaves_fresh,31,16.0,578,65.0
2022.0,Odisha,Leaves_fresh,113,82.0,578,65.0
2023.0,Odisha,Leaves_fresh,354,241.0,578,65.0
2018.0,Odisha,Leaves_mature,30,,581,65.2
2019.0,Odisha,Leaves_mature,36,6.0,581,65.2
2020.0,Odisha,Leaves_mature,15,-21.0,581,65.2
2021.0,Odisha,Leaves_mature,31,16.0,581,65.2
2022.0,Odisha,Leaves_mature,113,82.0,581,65.2
2023.0,Odisha,Leaves_mature,356,243.0,581,65.2
2018.0,Odisha,Leaves_old,7,,551,68.8
2019.0,Odisha,Leaves_old,34,27.0,551,68.8
2020.0,Odisha,Leaves_old,15,-19.0,551,68.8
2021.0,Odisha,Leaves_old,31,16.0,551,68.8
2022.0,Odisha,Leaves_old,113,82.0,551,68.8
2023.0,Odisha,Leaves_old,351,238.0,551,68.8
2018.0,Rajasthan,Flowers_Female,3,,68,9.2
2019.0,Rajasthan,Flowers_Female,0,-3.0,68,9.2
2020.0,Rajasthan,Flowers_Female,1,1.0,68,9.2
2021.0,Rajasthan,Flowers_Female,4,3.0,68,9.2
2022.0,Rajasthan,Flowers_Female,11,7.0,68,9.2
2023.0,Rajasthan,Flowers_Female,49,38.0,68,9.2
2018.0,Rajasthan,Flowers_bud,63,,169,1.0
2019.0,Rajasthan,Flowers_bud,11,-52.0,169,1.0
2020.0,Rajasthan,Flowers_bud,2,-9.0,169,1.0
2021.0,Rajasthan,Flowers_bud,4,2.0,169,1.0
2022.0,Rajasthan,Flowers_bud,21,17.0,169,1.0
2023.0,Rajasthan,Flowers_bud,68,47.0,169,1.0
2018.0,Rajasthan,Flowers_male,3,,68,9.2
2019.0,Rajasthan,Flowers_male,0,-3.0,68,9.2
2020.0,Rajasthan,Flowers_male,1,1.0,68,9.2
2021.0,Rajasthan,Flowers_male,4,3.0,68,9.2
2022.0,Rajasthan,Flowers_male,11,7.0,68,9.2
2023.0,Rajasthan,Flowers_male,49,38.0,68,9.2
2018.0,Rajasthan,Flowers_open,66,,171,0.2
2019.0,Rajasthan,Flowers_open,11,-55.0,171,0.2
2020.0,Rajasthan,Flowers_open,2,-9.0,171,0.2
2021.0,Rajasthan,Flowers_open,4,2.0,171,0.2
2022.0,Rajasthan,Flowers_open,21,17.0,171,0.2
2023.0,Rajasthan,Flowers_open,67,46.0,171,0.2
2018.0,Rajasthan,Fruits_open,11,,88,8.8
2019.0,Rajasthan,Fruits_open,5,-6.0,88,8.8
2020.0,Rajasthan,Fruits_open,2,-3.0,88,8.8
2021.0,Rajasthan,Fruits_open,4,2.0,88,8.8
2022.0,Rajasthan,Fruits_open,11,7.0,88,8.8
2023.0,Rajasthan,Fruits_open,55,44.0,88,8.8
2018.0,Rajasthan,Fruits_ripe,63,,170,1.2
2019.0,Rajasthan,Fruits_ripe,11,-52.0,170,1.2
2020.0,Rajasthan,Fruits_ripe,2,-9.0,170,1.2
2021.0,Rajasthan,Fruits_ripe,4,2.0,170,1.2
2022.0,Rajasthan,Fruits_ripe,21,17.0,170,1.2
2023.0,Rajasthan,Fruits_ripe,69,48.0,170,1.2
2018.0,Rajasthan,Fruits_unripe,71,,178,-0.4
2019.0,Rajasthan,Fruits_unripe,11,-60.0,178,-0.4
2020.0,Rajasthan,Fruits_unripe,2,-9.0,178,-0.4
2021.0,Rajasthan,Fruits_unripe,4,2.0,178,-0.4
2022.0,Rajasthan,Fruits_unripe,21,17.0,178,-0.4
2023.0,Rajasthan,Fruits_unripe,69,48.0,178,-0.4
2018.0,Rajasthan,Leaves_fresh,70,,178,-0.2
2019.0,Rajasthan,Leaves_fresh,11,-59.0,178,-0.2
2020.0,Rajasthan,Leaves_fresh,3,-8.0,178,-0.2
2021.0,Rajasthan,Leaves_fresh,4,1.0,178,-0.2
2022.0,Rajasthan,Leaves_fresh,21,17.0,178,-0.2
2023.0,Rajasthan,Leaves_fresh,69,48.0,178,-0.2
2018.0,Rajasthan,Leaves_mature,74,,181,-1.0
2019.0,Rajasthan,Leaves_mature,10,-64.0,181,-1.0
2020.0,Rajasthan,Leaves_mature,3,-7.0,181,-1.0
2021.0,Rajasthan,Leaves_mature,4,1.0,181,-1.0
2022.0,Rajasthan,Leaves_mature,21,17.0,181,-1.0
2023.0,Rajasthan,Leaves_mature,69,48.0,181,-1.0
2018.0,Rajasthan,Leaves_old,73,,181,-0.8
2019.0,Rajasthan,Leaves_old,11,-62.0,181,-0.8
2020.0,Rajasthan,Leaves_old,3,-8.0,181,-0.8
2021.0,Rajasthan,Leaves_old,4,1.0,181,-0.8
2022.0,Rajasthan,Leaves_old,21,17.0,181,-0.8
2023.0,Rajasthan,Leaves_old,69,48.0,181,-0.8
2018.0,Tripura,Flowers_Female,0,,0,
2018.0,Tripura,Flowers_bud,2,,2,
2018.0,Tripura,Flowers_male,0,,0,
2018.0,Tripura,Flowers_open,2,,2,
2018.0,Tripura,Fruits_open,1,,1,
2018.0,Tripura,Fruits_ripe,2,,2,
2018.0,Tripura,Fruits_unripe,1,,1,
2018.0,Tripura,Leaves_fresh,2,,2,
2018.0,Tripura,Leaves_mature,2,,2,
2018.0,Tripura,Leaves_old,2,,2,
2021.0,Andaman and Nicobar Islands,Flowers_Female,4,,198,42.0
2022.0,Andaman and Nicobar Islands,Flowers_Female,106,102.0,198,42.0
2023.0,Andaman and Nicobar Islands,Flowers_Female,88,-18.0,198,42.0
2021.0,Andaman and Nicobar Islands,Flowers_bud,6,,542,85.0
2022.0,Andaman and Nicobar Islands,Flowers_bud,360,354.0,542,85.0
2023.0,Andaman and Nicobar Islands,Flowers_bud,176,-184.0,542,85.0
2021.0,Andaman and Nicobar Islands,Flowers_male,4,,198,42.0
2022.0,Andaman and Nicobar Islands,Flowers_male,106,102.0,198,42.0
2023.0,Andaman and Nicobar Islands,Flowers_male,88,-18.0,198,42.0
2021.0,Andaman and Nicobar Islands,Flowers_open,3,,427,57.0
2022.0,Andaman and Nicobar Islands,Flowers_open,307,304.0,427,57.0
2023.0,Andaman and Nicobar Islands,Flowers_open,117,-190.0,427,57.0
2021.0,Andaman and Nicobar Islands,Fruits_open,1,,120,19.0
2022.0,Andaman and Nicobar Islands,Fruits_open,80,79.0,120,19.0
2023.0,Andaman and Nicobar Islands,Fruits_open,39,-41.0,120,19.0
2021.0,Andaman and Nicobar Islands,Fruits_ripe,6,,544,85.0
2022.0,Andaman and Nicobar Islands,Fruits_ripe,362,356.0,544,85.0
2023.0,Andaman and Nicobar Islands,Fruits_ripe,176,-186.0,544,85.0
2021.0,Andaman and Nicobar Islands,Fruits_unripe,6,,542,85.0
2022.0,Andaman and Nicobar Islands,Fruits_unripe,360,354.0,542,85.0
2023.0,Andaman and Nicobar Islands,Fruits_unripe,176,-184.0,542,85.0
2021.0,Andaman and Nicobar Islands,Leaves_fresh,6,,545,85.0
2022.0,Andaman and Nicobar Islands,Leaves_fresh,363,357.0,545,85.0
2023.0,Andaman and Nicobar Islands,Leaves_fresh,176,-187.0,545,85.0
2021.0,Andaman and Nicobar Islands,Leaves_mature,6,,544,85.0
2022.0,Andaman and Nicobar Islands,Leaves_mature,362,356.0,544,85.0
2023.0,Andaman and Nicobar Islands,Leaves_mature,176,-186.0,544,85.0
2021.0,Andaman and Nicobar Islands,Leaves_old,6,,544,85.0
2022.0,Andaman and Nicobar Islands,Leaves_old,362,356.0,544,85.0
2023.0,Andaman and Nicobar Islands,Leaves_old,176,-186.0,544,85.0
2022.0,Nagaland,Flowers_Female,3,,28,22.0
2023.0,Nagaland,Flowers_Female,25,22.0,28,22.0
2022.0,Nagaland,Flowers_bud,3,,29,23.0
2023.0,Nagaland,Flowers_bud,26,23.0,29,23.0
2022.0,Nagaland,Flowers_male,3,,28,22.0
2023.0,Nagaland,Flowers_male,25,22.0,28,22.0
2022.0,Nagaland,Flowers_open,3,,25,19.0
2023.0,Nagaland,Flowers_open,22,19.0,25,19.0
2022.0,Nagaland,Fruits_open,3,,27,21.0
2023.0,Nagaland,Fruits_open,24,21.0,27,21.0
2022.0,Nagaland,Fruits_ripe,3,,30,24.0
2023.0,Nagaland,Fruits_ripe,27,24.0,30,24.0
2022.0,Nagaland,Fruits_unripe,3,,30,24.0
2023.0,Nagaland,Fruits_unripe,27,24.0,30,24.0
2022.0,Nagaland,Leaves_fresh,3,,31,25.0
2023.0,Nagaland,Leaves_fresh,28,25.0,31,25.0
2022.0,Nagaland,Leaves_mature,3,,31,25.0
2023.0,Nagaland,Leaves_mature,28,25.0,31,25.0
2022.0,Nagaland,Leaves_old,3,,31,25.0
2023.0,Nagaland,Leaves_old,28,25.0,31,25.0
